Gene stable ID	Mouse gene stable ID	Mouse gene name	Gene name
ENSG00000180116	ENSMUSG00000078932	CN725425	C12orf40
ENSG00000255073	ENSMUSG00000024695	Zfp91	ZFP91-CNTF
ENSG00000255073	ENSMUSG00000118491	Zfp91	ZFP91-CNTF
ENSG00000280969			RPS4Y2
ENSG00000267895			AC063977.1
ENSG00000100784	ENSMUSG00000021180	Rps6ka5	RPS6KA5
ENSG00000269072			AC063977.6
ENSG00000268336			SIGLEC20P
ENSG00000268652			AC063977.4
ENSG00000269570			AP001350.1
ENSG00000269253			SIGLEC21P
ENSG00000242689	ENSMUSG00000079415	Cntf	CNTF
ENSG00000268849			SIGLEC22P
ENSG00000170044	ENSMUSG00000064310	Zpld1	ZPLD1
ENSG00000108298	ENSMUSG00000017404	Rpl19	RPL19
ENSG00000169181	ENSMUSG00000046182	Gsg1l	GSG1L
ENSG00000186660	ENSMUSG00000024695	Zfp91	ZFP91
ENSG00000186660	ENSMUSG00000118491	Zfp91	ZFP91
ENSG00000278826			AC009892.3
ENSG00000223692			DIP2A-IT1
ENSG00000105383			CD33
ENSG00000239618			HLA-L
ENSG00000124391	ENSMUSG00000046108	Il17c	IL17C
ENSG00000250447			LINC02105
ENSG00000151229	ENSMUSG00000036298	Slc2a13	SLC2A13
ENSG00000231928			TRIM26BP
ENSG00000240924			HCG17
ENSG00000287336			AL137157.1
ENSG00000217791			ASS1P9
ENSG00000105372	ENSMUSG00000040952	Rps19	RPS19
ENSG00000220030			AL356131.1
ENSG00000272416			AC025175.1
ENSG00000197959	ENSMUSG00000040265	Dnm3	DNM3
ENSG00000213416	ENSMUSG00000045109	Krtap4-7	KRTAP4-12
ENSG00000213416	ENSMUSG00000078130	Gm11555	KRTAP4-12
ENSG00000255633			MTRNR2L9
ENSG00000197617	ENSMUSG00000115253	Vmn1r20	VN1R5
ENSG00000197617	ENSMUSG00000064259	Vmn1r13	VN1R5
ENSG00000197617	ENSMUSG00000060699	Vmn1r35	VN1R5
ENSG00000197617	ENSMUSG00000057981	Vmn1r12	VN1R5
ENSG00000197617	ENSMUSG00000115644	Vmn1r17	VN1R5
ENSG00000197617	ENSMUSG00000115170	Vmn1r38	VN1R5
ENSG00000197617	ENSMUSG00000062905	Vmn1r32	VN1R5
ENSG00000197617	ENSMUSG00000115792	Vmn1r16	VN1R5
ENSG00000197617	ENSMUSG00000091734	Vmn1r29	VN1R5
ENSG00000197617	ENSMUSG00000115467	Vmn1r37	VN1R5
ENSG00000197617	ENSMUSG00000071893	Vmn1r4	VN1R5
ENSG00000197617	ENSMUSG00000093376	Vmn1r23	VN1R5
ENSG00000197617	ENSMUSG00000059375	Vmn1r33	VN1R5
ENSG00000197617	ENSMUSG00000093696	Vmn1r7	VN1R5
ENSG00000197617	ENSMUSG00000115705	Vmn1r28	VN1R5
ENSG00000197617	ENSMUSG00000115199	Vmn1r15	VN1R5
ENSG00000197617	ENSMUSG00000115091	Vmn1r22	VN1R5
ENSG00000197617	ENSMUSG00000091541	Vmn1r9	VN1R5
ENSG00000197617	ENSMUSG00000115701	Vmn1r6	VN1R5
ENSG00000197617	ENSMUSG00000115181	Vmn1r10	VN1R5
ENSG00000197617	ENSMUSG00000061208	Vmn1r8	VN1R5
ENSG00000197617	ENSMUSG00000115343	Vmn1r21	VN1R5
ENSG00000197617	ENSMUSG00000114982	Vmn1r14	VN1R5
ENSG00000197617	ENSMUSG00000091012	Vmn1r34	VN1R5
ENSG00000197617	ENSMUSG00000048697	Vmn1r26	VN1R5
ENSG00000197617	ENSMUSG00000090346	Vmn1r5	VN1R5
ENSG00000197617	ENSMUSG00000115799	Vmn1r19	VN1R5
ENSG00000197617	ENSMUSG00000115668	Vmn1r25	VN1R5
ENSG00000197617	ENSMUSG00000095670	Vmn1r30	VN1R5
ENSG00000197617	ENSMUSG00000091382	Vmn1r18	VN1R5
ENSG00000197617	ENSMUSG00000115482	Vmn1r36	VN1R5
ENSG00000197617	ENSMUSG00000115404	Vmn1r31	VN1R5
ENSG00000197617	ENSMUSG00000115507	Vmn1r24	VN1R5
ENSG00000197617	ENSMUSG00000093755	Vmn1r39	VN1R5
ENSG00000197617	ENSMUSG00000115236	Vmn1r11	VN1R5
ENSG00000197617	ENSMUSG00000071428	Vmn1r27	VN1R5
ENSG00000255919			AC226150.1
ENSG00000280010			AP001350.2
ENSG00000229989			MIR181A1HG
ENSG00000276996			SLC6A3
ENSG00000231714			AL513348.1
ENSG00000163946	ENSMUSG00000040651	Tasor	TASOR
ENSG00000182187	ENSMUSG00000073658	Crygb	CRYGB
ENSG00000140093	ENSMUSG00000061947	Serpina10	SERPINA10
ENSG00000225730			ADGRF5-AS1
ENSG00000069122	ENSMUSG00000056492	Adgrf5	ADGRF5
ENSG00000254295			AC008429.3
ENSG00000250686			KHDRBS2-OT1
ENSG00000158526	ENSMUSG00000025264	Tsr2	TSR2
ENSG00000204758			AC008429.1
ENSG00000287679			AL355347.1
ENSG00000198090	ENSMUSG00000045109	Krtap4-7	KRTAP4-6
ENSG00000198090	ENSMUSG00000078130	Gm11555	KRTAP4-6
ENSG00000137575	ENSMUSG00000028249	Sdcbp	SDCBP
ENSG00000112232	ENSMUSG00000026058	Khdrbs2	KHDRBS2
ENSG00000228167			AL353072.1
ENSG00000198271	ENSMUSG00000095970	Gm19402	KRTAP4-5
ENSG00000198271	ENSMUSG00000112864	Gm18596	KRTAP4-5
ENSG00000198271	ENSMUSG00000112170	Gm9508	KRTAP4-5
ENSG00000198271	ENSMUSG00000096380	Gm19668	KRTAP4-5
ENSG00000198271	ENSMUSG00000071195	Gm10318	KRTAP4-5
ENSG00000198271	ENSMUSG00000112600	Gm49918	KRTAP4-5
ENSG00000198271	ENSMUSG00000095593	Gm7138	KRTAP4-5
ENSG00000198271	ENSMUSG00000095817	Gm3238	KRTAP4-5
ENSG00000198271	ENSMUSG00000096481	Gm3250	KRTAP4-5
ENSG00000198271	ENSMUSG00000094120	Gm3233	KRTAP4-5
ENSG00000198271	ENSMUSG00000095721	Gm7137	KRTAP4-5
ENSG00000198271	ENSMUSG00000096131	Gm9639	KRTAP4-5
ENSG00000198271	ENSMUSG00000094913	Gm9507	KRTAP4-5
ENSG00000198271	ENSMUSG00000112223	Krtap10-10	KRTAP4-5
ENSG00000198271	ENSMUSG00000111915	Gm3285	KRTAP4-5
ENSG00000198271	ENSMUSG00000069582	Krtap10-4	KRTAP4-5
ENSG00000198271	ENSMUSG00000112380	Gm9736	KRTAP4-5
ENSG00000198271	ENSMUSG00000112653	Gm36176	KRTAP4-5
ENSG00000198271	ENSMUSG00000094146	Gm10142	KRTAP4-5
ENSG00000198271	ENSMUSG00000069583	Krtap12-1	KRTAP4-5
ENSG00000198271	ENSMUSG00000069584	Gm10272	KRTAP4-5
ENSG00000198271	ENSMUSG00000096421	Gm10100	KRTAP4-5
ENSG00000198271	ENSMUSG00000094012	Gm10024	KRTAP4-5
ENSG00000198271	ENSMUSG00000109859	Gm45618	KRTAP4-5
ENSG00000198271	ENSMUSG00000110324	Gm40460	KRTAP4-5
ENSG00000198271	ENSMUSG00000054759	Krtap5-2	KRTAP4-5
ENSG00000198271	ENSMUSG00000056885	Gm4559	KRTAP4-5
ENSG00000171396	ENSMUSG00000109859	Gm45618	KRTAP4-4
ENSG00000171396	ENSMUSG00000110324	Gm40460	KRTAP4-4
ENSG00000171396	ENSMUSG00000054759	Krtap5-2	KRTAP4-4
ENSG00000171396	ENSMUSG00000056885	Gm4559	KRTAP4-4
ENSG00000263181			CYP2D7
ENSG00000285718			AL353072.2
ENSG00000224482			HSFY4P
ENSG00000102302	ENSMUSG00000025265	Fgd1	FGD1
ENSG00000168582	ENSMUSG00000044429	Cryga	CRYGA
ENSG00000037241			RPL26L1
ENSG00000273137			AL022328.2
ENSG00000227627			AL080276.2
ENSG00000260274			AC068338.2
ENSG00000185899	ENSMUSG00000056203	Tas2r135	TAS2R60
ENSG00000227747			AC096631.2
ENSG00000073169	ENSMUSG00000035757	Selenoo	SELENOO
ENSG00000196156	ENSMUSG00000078259	Gm11554	KRTAP4-3
ENSG00000196156	ENSMUSG00000078260	Gm11569	KRTAP4-3
ENSG00000196156	ENSMUSG00000078668	Gm11595	KRTAP4-3
ENSG00000196156	ENSMUSG00000078261	Gm11596	KRTAP4-3
ENSG00000196156	ENSMUSG00000075566	Krtap4-6	KRTAP4-3
ENSG00000196156	ENSMUSG00000078262	Krtap4-9	KRTAP4-3
ENSG00000196156	ENSMUSG00000048294	Krtap4-13	KRTAP4-3
ENSG00000196156	ENSMUSG00000089724	Krtap4-8	KRTAP4-3
ENSG00000196156	ENSMUSG00000063251	Krtap4-1	KRTAP4-3
ENSG00000196156	ENSMUSG00000069718	Gm11563	KRTAP4-3
ENSG00000196156	ENSMUSG00000044649	Krtap4-2	KRTAP4-3
ENSG00000196156	ENSMUSG00000078258	Gm11564	KRTAP4-3
ENSG00000166823	ENSMUSG00000030544	Mesp1	MESP1
ENSG00000140398	ENSMUSG00000032298	Neil1	NEIL1
ENSG00000236853			OR2R1P
ENSG00000112031	ENSMUSG00000019774	Mtrf1l	MTRF1L
ENSG00000287364			AL353709.1
ENSG00000146904	ENSMUSG00000029859	Epha1	EPHA1
ENSG00000265801			AC069366.2
ENSG00000285883			AC123784.1
ENSG00000258954			AC107958.3
ENSG00000225172			AC096631.1
ENSG00000258551			AC104035.1
ENSG00000237003			AC126124.2
ENSG00000244537	ENSMUSG00000046474	Krtap4-16	KRTAP4-2
ENSG00000244537	ENSMUSG00000109859	Gm45618	KRTAP4-2
ENSG00000244537	ENSMUSG00000110324	Gm40460	KRTAP4-2
ENSG00000244537	ENSMUSG00000054759	Krtap5-2	KRTAP4-2
ENSG00000244537	ENSMUSG00000056885	Gm4559	KRTAP4-2
ENSG00000229567			AL139421.1
ENSG00000251439			KRTAP4-17P
ENSG00000258765			AC107958.2
ENSG00000198443	ENSMUSG00000046474	Krtap4-16	KRTAP4-1
ENSG00000198443	ENSMUSG00000109859	Gm45618	KRTAP4-1
ENSG00000198443	ENSMUSG00000110324	Gm40460	KRTAP4-1
ENSG00000198443	ENSMUSG00000054759	Krtap5-2	KRTAP4-1
ENSG00000198443	ENSMUSG00000056885	Gm4559	KRTAP4-1
ENSG00000234619			RPL7P11
ENSG00000258540			AC107958.1
ENSG00000122483	ENSMUSG00000056531	Ccdc18	CCDC18
ENSG00000259057			AC105109.1
ENSG00000259461			ANP32BP3
ENSG00000279834			AC068870.3
ENSG00000227421			LINC01724
ENSG00000102054	ENSMUSG00000031353	Rbbp7	RBBP7
ENSG00000156206	ENSMUSG00000011154	Cfap161	CFAP161
ENSG00000212643			ZRSR2P1
ENSG00000102076	ENSMUSG00000031394	Opn1mw	OPN1LW
ENSG00000249947			XBP1P1
ENSG00000145198	ENSMUSG00000046613	Vwa5b2	VWA5B2
ENSG00000240542	ENSMUSG00000078255	Krtap9-5	KRTAP9-1
ENSG00000240542	ENSMUSG00000095970	Gm19402	KRTAP9-1
ENSG00000240542	ENSMUSG00000112864	Gm18596	KRTAP9-1
ENSG00000240542	ENSMUSG00000112170	Gm9508	KRTAP9-1
ENSG00000240542	ENSMUSG00000096380	Gm19668	KRTAP9-1
ENSG00000240542	ENSMUSG00000071195	Gm10318	KRTAP9-1
ENSG00000240542	ENSMUSG00000112600	Gm49918	KRTAP9-1
ENSG00000240542	ENSMUSG00000095593	Gm7138	KRTAP9-1
ENSG00000240542	ENSMUSG00000095817	Gm3238	KRTAP9-1
ENSG00000240542	ENSMUSG00000096481	Gm3250	KRTAP9-1
ENSG00000240542	ENSMUSG00000094120	Gm3233	KRTAP9-1
ENSG00000240542	ENSMUSG00000095721	Gm7137	KRTAP9-1
ENSG00000240542	ENSMUSG00000096131	Gm9639	KRTAP9-1
ENSG00000240542	ENSMUSG00000094913	Gm9507	KRTAP9-1
ENSG00000240542	ENSMUSG00000112223	Krtap10-10	KRTAP9-1
ENSG00000240542	ENSMUSG00000111915	Gm3285	KRTAP9-1
ENSG00000240542	ENSMUSG00000069582	Krtap10-4	KRTAP9-1
ENSG00000240542	ENSMUSG00000112380	Gm9736	KRTAP9-1
ENSG00000240542	ENSMUSG00000112653	Gm36176	KRTAP9-1
ENSG00000240542	ENSMUSG00000109859	Gm45618	KRTAP9-1
ENSG00000240542	ENSMUSG00000110324	Gm40460	KRTAP9-1
ENSG00000240542	ENSMUSG00000054759	Krtap5-2	KRTAP9-1
ENSG00000240542	ENSMUSG00000056885	Gm4559	KRTAP9-1
ENSG00000217228			GSTA12P
ENSG00000279932			AP006248.4
ENSG00000011143	ENSMUSG00000034121	Mks1	MKS1
ENSG00000248807			KRTAP9-12P
ENSG00000280453			AP006248.5
ENSG00000279903			AP006248.3
ENSG00000239886	ENSMUSG00000109859	Gm45618	KRTAP9-2
ENSG00000239886	ENSMUSG00000110324	Gm40460	KRTAP9-2
ENSG00000239886	ENSMUSG00000054759	Krtap5-2	KRTAP9-2
ENSG00000239886	ENSMUSG00000056885	Gm4559	KRTAP9-2
ENSG00000003989	ENSMUSG00000031596	Slc7a2	SLC7A2
ENSG00000204873	ENSMUSG00000109859	Gm45618	KRTAP9-3
ENSG00000204873	ENSMUSG00000110324	Gm40460	KRTAP9-3
ENSG00000204873	ENSMUSG00000054759	Krtap5-2	KRTAP9-3
ENSG00000204873	ENSMUSG00000056885	Gm4559	KRTAP9-3
ENSG00000105369	ENSMUSG00000003379	Cd79a	CD79A
ENSG00000187272	ENSMUSG00000109859	Gm45618	KRTAP9-8
ENSG00000187272	ENSMUSG00000110324	Gm40460	KRTAP9-8
ENSG00000187272	ENSMUSG00000054759	Krtap5-2	KRTAP9-8
ENSG00000187272	ENSMUSG00000056885	Gm4559	KRTAP9-8
ENSG00000275807			AC145285.6
ENSG00000241595	ENSMUSG00000109859	Gm45618	KRTAP9-4
ENSG00000241595	ENSMUSG00000110324	Gm40460	KRTAP9-4
ENSG00000241595	ENSMUSG00000054759	Krtap5-2	KRTAP9-4
ENSG00000241595	ENSMUSG00000056885	Gm4559	KRTAP9-4
ENSG00000198083	ENSMUSG00000109859	Gm45618	KRTAP9-9
ENSG00000198083	ENSMUSG00000110324	Gm40460	KRTAP9-9
ENSG00000198083	ENSMUSG00000054759	Krtap5-2	KRTAP9-9
ENSG00000198083	ENSMUSG00000056885	Gm4559	KRTAP9-9
ENSG00000212659	ENSMUSG00000109859	Gm45618	KRTAP9-6
ENSG00000212659	ENSMUSG00000110324	Gm40460	KRTAP9-6
ENSG00000212659	ENSMUSG00000054759	Krtap5-2	KRTAP9-6
ENSG00000212659	ENSMUSG00000056885	Gm4559	KRTAP9-6
ENSG00000168488	ENSMUSG00000032637	Atxn2l	ATXN2L
ENSG00000282925			AC010424.3
ENSG00000287087			AC025175.2
ENSG00000227292			AC009229.1
ENSG00000241754			AC063938.1
ENSG00000185305	ENSMUSG00000042348	Arl15	ARL15
ENSG00000138061	ENSMUSG00000024087	Cyp1b1	CYP1B1
ENSG00000166925	ENSMUSG00000029723	Tsc22d4	TSC22D4
ENSG00000229351			KRTAP9-11P
ENSG00000277008			TEX28P2
ENSG00000162714	ENSMUSG00000020472	Zkscan17	ZNF496
ENSG00000272836			AL022328.1
ENSG00000180386	ENSMUSG00000109859	Gm45618	KRTAP9-7
ENSG00000180386	ENSMUSG00000110324	Gm40460	KRTAP9-7
ENSG00000180386	ENSMUSG00000054759	Krtap5-2	KRTAP9-7
ENSG00000180386	ENSMUSG00000056885	Gm4559	KRTAP9-7
ENSG00000065268	ENSMUSG00000035754	Wdr18	WDR18
ENSG00000232296			AL691482.2
ENSG00000268595			AC063977.3
ENSG00000235811			AL691482.3
ENSG00000237183			KRTAP9-10P
ENSG00000173769	ENSMUSG00000094985	Topaz1	TOPAZ1
ENSG00000287524			AC007736.1
ENSG00000223890			AC008171.1
ENSG00000205279	ENSMUSG00000069372	Ctxn3	CTXN3
ENSG00000179213			SIGLECL1
ENSG00000188674	ENSMUSG00000044816	D630023F18Rik	C2orf80
ENSG00000188674	ENSMUSG00000100846	Gm28845	C2orf80
ENSG00000227770			RPL7P12
ENSG00000116117	ENSMUSG00000052062	Pard3b	PARD3B
ENSG00000280276			AC009229.4
ENSG00000249916			AC119150.1
ENSG00000272139			AC113349.2
ENSG00000115841			RMDN2
ENSG00000250328			AC022101.1
ENSG00000248799			AC022118.1
ENSG00000227109			CRIP1P3
ENSG00000169604	ENSMUSG00000033420	Antxr1	ANTXR1
ENSG00000234066			TAS2R62P
ENSG00000232756			AC004990.1
ENSG00000185955			C7orf61
ENSG00000279638			AC008873.1
ENSG00000230215			LINC01840
ENSG00000170075	ENSMUSG00000026424	Gpr37l1	GPR37L1
ENSG00000163888	ENSMUSG00000051146	Camk2n2	CAMK2N2
ENSG00000064692	ENSMUSG00000024534	Sncaip	SNCAIP
ENSG00000119514	ENSMUSG00000039774	Galnt12	GALNT12
ENSG00000013441	ENSMUSG00000026034	Clk1	CLK1
ENSG00000143862	ENSMUSG00000026426	Arl8a	ARL8A
ENSG00000143515	ENSMUSG00000060671	Atp8b2	ATP8B2
ENSG00000196734			LCE1B
ENSG00000213785			AKR1B1P3
ENSG00000268041	ENSMUSG00000108367	Erfl	ERFL
ENSG00000186844			LCE1A
ENSG00000254878			AC103794.1
ENSG00000235942			LCE6A
ENSG00000076928	ENSMUSG00000040940	Arhgef1	ARHGEF1
ENSG00000277997			AC079779.4
ENSG00000269021			AC063977.5
ENSG00000286216			AC104335.2
ENSG00000268318			LINC01872
ENSG00000287116			AC104335.3
ENSG00000189292	ENSMUSG00000054204	Alkal2	ALKAL2
ENSG00000253785			AC008429.2
ENSG00000101445	ENSMUSG00000037754	Ppp1r16b	PPP1R16B
ENSG00000285946	ENSMUSG00000103523	2210017I01Rik	AL162596.1
ENSG00000265095			FTLP12
ENSG00000271334			LINC02104
ENSG00000112029	ENSMUSG00000019773	Fbxo5	FBXO5
ENSG00000188269	ENSMUSG00000048101	Olfr19	OR7A5
ENSG00000188269	ENSMUSG00000094673	Olfr1354	OR7A5
ENSG00000188269	ENSMUSG00000094080	Olfr8	OR7A5
ENSG00000188269	ENSMUSG00000046493	Olfr1352	OR7A5
ENSG00000142549	ENSMUSG00000013367	Iglon5	IGLON5
ENSG00000223511			AL683807.1
ENSG00000276744			AC105137.2
ENSG00000165443	ENSMUSG00000037747	Phyhipl	PHYHIPL
ENSG00000127530			OR7C1
ENSG00000275645			AC068338.3
ENSG00000234622			AL683807.2
ENSG00000234033			RAC1P8
ENSG00000267026			AL136084.2
ENSG00000169375	ENSMUSG00000042557	Sin3a	SIN3A
ENSG00000270856			AL353765.1
ENSG00000264739			AC093484.2
ENSG00000239203			AC093484.1
ENSG00000274962			TEX28P1
ENSG00000187688	ENSMUSG00000018507	Trpv2	TRPV2
ENSG00000180376	ENSMUSG00000046753	Ccdc66	CCDC66
ENSG00000212658	ENSMUSG00000078254	Krtap29-1	KRTAP29-1
ENSG00000212658	ENSMUSG00000066101	Gm10153	KRTAP29-1
ENSG00000256210			AC005255.1
ENSG00000268221	ENSMUSG00000031394	Opn1mw	OPN1MW
ENSG00000254088			SLC2A3P4
ENSG00000250569			NTAN1P2
ENSG00000196427			NBPF4
ENSG00000141738	ENSMUSG00000019312	Grb7	GRB7
ENSG00000127515	ENSMUSG00000048101	Olfr19	OR7A10
ENSG00000127515	ENSMUSG00000094673	Olfr1354	OR7A10
ENSG00000127515	ENSMUSG00000094080	Olfr8	OR7A10
ENSG00000127515	ENSMUSG00000046493	Olfr1352	OR7A10
ENSG00000212657	ENSMUSG00000078253	Krtap16-1	KRTAP16-1
ENSG00000186806	ENSMUSG00000070604	Vsig10l	VSIG10L
ENSG00000269552			OR7A8P
ENSG00000123124	ENSMUSG00000041058	Wwp1	WWP1
ENSG00000186860			KRTAP17-1
ENSG00000172148			OR7A2P
ENSG00000233014			TBC1D3P7
ENSG00000132975	ENSMUSG00000041468	Gpr12	GPR12
ENSG00000185385	ENSMUSG00000048101	Olfr19	OR7A17
ENSG00000185385	ENSMUSG00000094673	Olfr1354	OR7A17
ENSG00000185385	ENSMUSG00000094080	Olfr8	OR7A17
ENSG00000185385	ENSMUSG00000046493	Olfr1352	OR7A17
ENSG00000141068	ENSMUSG00000018334	Ksr1	KSR1
ENSG00000277210			AC090164.3
ENSG00000279970			AC023024.2
ENSG00000269678			OR7A18P
ENSG00000274139			AC090164.2
ENSG00000259172			AC023024.1
ENSG00000227059			ANHX
ENSG00000230256			FGFR1OP2P1
ENSG00000282793			AC090164.4
ENSG00000267905			AC008750.3
ENSG00000259764			PCSK6-AS1
ENSG00000223745			CCDC18-AS1
ENSG00000283579			AL160035.1
ENSG00000223782			RPS21P8
ENSG00000145687	ENSMUSG00000003992	Ssbp2	SSBP2
ENSG00000258304			AC233290.2
ENSG00000236556			AC025038.1
ENSG00000257872			AC233290.1
ENSG00000230180			RPL12P49
ENSG00000218198			RPS20P32
ENSG00000086712	ENSMUSG00000038344	Txlng	TXLNG
ENSG00000235779			AC079779.3
ENSG00000257219			LNCOG
ENSG00000162711	ENSMUSG00000032691	Nlrp3	NLRP3
ENSG00000229578			LINC00358
ENSG00000223802	ENSMUSG00000087408	Cers1	CERS1
ENSG00000223802	ENSMUSG00000109523	Gdf1	CERS1
ENSG00000179941	ENSMUSG00000035759	Bbs10	BBS10
ENSG00000271070			GMCL1P2
ENSG00000230142			LINC01075
ENSG00000239741			LY6G6F
ENSG00000227611			LINC01074
ENSG00000104140	ENSMUSG00000034226	Rhov	RHOV
ENSG00000177383			MAGEF1
ENSG00000230863			AL137803.1
ENSG00000269403			AC008750.8
ENSG00000274798			AC025166.1
ENSG00000225993			LY6G6D
ENSG00000226855			RPSAP17
ENSG00000267984			AC008750.4
ENSG00000237920			AL162591.1
ENSG00000285824			AL353796.2
ENSG00000069011	ENSMUSG00000021506	Pitx1	PITX1
ENSG00000287337			AC005962.2
ENSG00000214717			ZBED1
ENSG00000268520			AC008750.5
ENSG00000241621			GOLGA2P6
ENSG00000198075			SULT1C4
ENSG00000250821	ENSMUSG00000091204	Gm7271	EXOC1L
ENSG00000108788	ENSMUSG00000017801	Mlx	MLX
ENSG00000272922			AC107294.1
ENSG00000160318	ENSMUSG00000038973	Cldnd2	CLDND2
ENSG00000228643			AC079779.2
ENSG00000273403			AC107294.3
ENSG00000167419	ENSMUSG00000009356	Lpo	LPO
ENSG00000250833			DNM1P17
ENSG00000278434			AC023830.3
ENSG00000272970			AC107294.2
ENSG00000107951	ENSMUSG00000024234	Mtpap	MTPAP
ENSG00000258635			LY6G6F-LY6G6D
ENSG00000089486	ENSMUSG00000004071	Cdip1	CDIP1
ENSG00000075539	ENSMUSG00000070733	Fryl	FRYL
ENSG00000223571			DHRSX-IT1
ENSG00000228769			ABCF2P2
ENSG00000229433			LINC02069
ENSG00000169084			DHRSX
ENSG00000108587	ENSMUSG00000010392	Gosr1	GOSR1
ENSG00000183166	ENSMUSG00000060371	Caln1	CALN1
ENSG00000216844			AC009494.1
ENSG00000236210			LY6G6E
ENSG00000242667			AC087385.2
ENSG00000248482			AC008406.1
ENSG00000105379	ENSMUSG00000107482	Etfbl	ETFB
ENSG00000105379	ENSMUSG00000004610	Etfb	ETFB
ENSG00000273721			AC087385.3
ENSG00000163206			SMCP
ENSG00000237145			MTCO3P1
ENSG00000226139			BX927168.1
ENSG00000286939			U82671.1
ENSG00000146250	ENSMUSG00000033491	Prss35	PRSS35
ENSG00000104142	ENSMUSG00000034216	Vps18	VPS18
ENSG00000251515			CCDC11P1
ENSG00000250492			INTS6P1
ENSG00000147394	ENSMUSG00000031351	Zfp185	ZNF185
ENSG00000256581			NLRP9P1
ENSG00000228684			HLA-DQB3
ENSG00000248651			GCSHP1
ENSG00000228264			PSMD8P1
ENSG00000250048			LINC00603
ENSG00000228013			IL6R-AS1
ENSG00000231823			HLA-DQA2
ENSG00000160712	ENSMUSG00000027947	Il6ra	IL6R
ENSG00000163207			IVL
ENSG00000259307			PLCB2-AS1
ENSG00000124151	ENSMUSG00000027678	Ncoa3	NCOA3
ENSG00000137841	ENSMUSG00000040061	Plcb2	PLCB2
ENSG00000176623	ENSMUSG00000028229	Rmdn1	RMDN1
ENSG00000279271			AP006248.2
ENSG00000251161			AC020661.1
ENSG00000249668			KRT18P56
ENSG00000197958			RPL12
ENSG00000142002	ENSMUSG00000001229	Dpp9	DPP9
ENSG00000250585			LINC00604
ENSG00000271284			SMIM12P1
ENSG00000235848			RMDN2-AS1
ENSG00000229493			HLA-DQB2
ENSG00000105374	ENSMUSG00000004612	Nkg7	NKG7
ENSG00000283227			SPRR5
ENSG00000224308			LINC01527
ENSG00000273006			AC009229.3
ENSG00000197616	ENSMUSG00000040752	Myh6	MYH6
ENSG00000287597			AC108105.1
ENSG00000229160			AC009229.2
ENSG00000235581			AC005011.1
ENSG00000232973			CYP1B1-AS1
ENSG00000269694			AC005197.1
ENSG00000130283	ENSMUSG00000087408	Cers1	GDF1
ENSG00000130283	ENSMUSG00000109523	Gdf1	GDF1
ENSG00000101447	ENSMUSG00000027654	Fam83d	FAM83D
ENSG00000188313	ENSMUSG00000032369	Plscr1	PLSCR1
ENSG00000188313	ENSMUSG00000032372	Plscr2	PLSCR1
ENSG00000188313	ENSMUSG00000074139	1700057G04Rik	PLSCR1
ENSG00000279034			AC011266.1
ENSG00000261715			LINC01477
ENSG00000267664			RPL17P45
ENSG00000171119	ENSMUSG00000039481	Nrtn	NRTN
ENSG00000286844			AC068688.1
ENSG00000225849			MKRN7P
ENSG00000215452			ZNF663P
ENSG00000230630			DNM3OS
ENSG00000286328			AC079052.1
ENSG00000267313			AC021504.1
ENSG00000102001	ENSMUSG00000031142	Cacna1f	CACNA1F
ENSG00000273828			AL133227.1
ENSG00000274825			AL023803.2
ENSG00000261431			AL023803.1
ENSG00000184617			ZNF840P
ENSG00000287710			AC067852.5
ENSG00000007968	ENSMUSG00000018983	E2f2	E2F2
ENSG00000283757			AL031686.1
ENSG00000091844	ENSMUSG00000019775	Rgs17	RGS17
ENSG00000131470	ENSMUSG00000019303	Psmc3ip	PSMC3IP
ENSG00000105370	ENSMUSG00000118560	Lim2	LIM2
ENSG00000240344			PPIL3
ENSG00000164051	ENSMUSG00000025645	Ccdc51	CCDC51
ENSG00000269892			AC125494.2
ENSG00000266853			ITM2BP1
ENSG00000267652			NPM1P1
ENSG00000225253			AC011225.1
ENSG00000233540			DNM3-IT1
ENSG00000062598	ENSMUSG00000017670	Elmo2	ELMO2
ENSG00000180999	ENSMUSG00000086277	4930558K02Rik	C1orf105
ENSG00000100078	ENSMUSG00000034579	Pla2g3	PLA2G3
ENSG00000266728			AC015688.4
ENSG00000030582	ENSMUSG00000034708	Grn	GRN
ENSG00000256849			TCP1P3
ENSG00000255910			AC024901.1
ENSG00000286788			AC004687.3
ENSG00000235052			AL021154.1
ENSG00000214125			AC005005.1
ENSG00000067955	ENSMUSG00000031885	Cbfb	CBFB
ENSG00000213121			AL590867.1
ENSG00000233514			AL356653.1
ENSG00000171872	ENSMUSG00000048626	Klf17	KLF17
ENSG00000218426			AL590867.2
ENSG00000237312			AL358134.1
ENSG00000232105			RPL32P28
ENSG00000262874	ENSMUSG00000118553	Gm38999	C19orf84
ENSG00000262874	ENSMUSG00000093639	Lim2	C19orf84
ENSG00000279838			AL356273.6
ENSG00000217160			MTCO2P31
ENSG00000187091	ENSMUSG00000010660	Plcd1	PLCD1
ENSG00000206427			PRRC2A
ENSG00000218776			MTATP6P31
ENSG00000229307			LINC00459
ENSG00000217044			MTCO3P31
ENSG00000242246			AL603908.1
ENSG00000268889			AC008750.7
ENSG00000220733			MTND3P20
ENSG00000268144			NIFKP6
ENSG00000220514			MTND4LP20
ENSG00000216713			MTND4P13
